학년	교과과정	교과영역구분	학수강좌번호	교과목명	교원명	수업캠퍼스	요일/시간	강의실	학점	이론	실습	공학설계	강의계획서	교과목해설	강의유형	강의종류	원어강의	강평결과	이수구분	강의미리보기	개설대학	개설학과/전공	비고	교과목영문명
1,2학년	공통교양	명작	RGC1013-16	문화와예술명작세미나	방찬혁	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	201-214(사회과학/경영관 M211 강의실),201-214(사회과학/경영관 M211 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Art and Culture
1,2학년	공통교양	명작	RGC1013-17	문화와예술명작세미나	문경연	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	407-121(정보문화관P P305 강의실),407-121(정보문화관P P305 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Art and Culture
1,2학년	공통교양	명작	RGC1013-18	문화와예술명작세미나	정윤길	서울	수10.0-12.5/18:00-20:30	501-231(학림관 J201 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Art and Culture
1,2학년	공통교양	명작	RGC1013-19	문화와예술명작세미나	정미경	서울	목10.0-12.5/18:00-20:30	501-231(학림관 J201 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Art and Culture
1,2학년	공통교양	명작	RGC1013-20	문화와예술명작세미나	서희원	일산	월1.0-3.5/09:00-12:00	1102-219(종합강의동 219 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지	BMC교과목	Great Books Seminar In Art and Culture
1,2학년	공통교양	명작	RGC1013-21	문화와예술명작세미나	서희원	일산	월4.0-6.5/12:00-15:00	1102-219(종합강의동 219 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지	BMC교과목	Great Books Seminar In Art and Culture
1학년	공통교양	리더십	RGC1015-01	공감과소통의리더십	안윤정	서울	월1.0-2.5/09:00-11:00	407-B101(정보문화관P P201 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Leadership of Resonant and communication
1학년	공통교양	리더십	RGC1015-02	공감과소통의리더십	안윤정	서울	화5.0-6.5/13:00-15:00	407-B101(정보문화관P P201 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Leadership of Resonant and communication
1학년	공통교양	리더십	RGC1015-03	공감과소통의리더십	임윤서	서울	금1.0-2.5/09:00-11:00	501-109(학림관 J111 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Leadership of Resonant and communication
1학년	공통교양	리더십	RGC1015-04	공감과소통의리더십	오현주	서울	금8.0-9.5/16:00-18:00	501-250(학림관 J211 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Leadership of Resonant and communication
1학년	공통교양	리더십	RGC1015-05	공감과소통의리더십	김유천	서울	월7.0-8.5/15:00-17:00	407-B101(정보문화관P P201 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Leadership of Resonant and communication
1학년	공통교양	리더십	RGC1016-01	자기관리와리더십	이송이	서울	월1.0-2.5/09:00-11:00	407-B105(정보문화관P P202 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Self-Management and Leadership
1학년	공통교양	리더십	RGC1016-02	자기관리와리더십	김유천	서울	수4.0-5.5/12:00-14:00	407-B101(정보문화관P P201 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Self-Management and Leadership
1학년	공통교양	리더십	RGC1016-03	자기관리와리더십	심태은	서울	목5.0-6.5/13:00-15:00	407-B101(정보문화관P P201 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Self-Management and Leadership
1학년	공통교양	리더십	RGC1016-04	자기관리와리더십	김유천	서울	금1.0-2.5/09:00-11:00	407-B101(정보문화관P P201 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Self-Management and Leadership
1학년	공통교양	리더십	RGC1016-05	자기관리와리더십	이송이	서울	화10.0-11.5/18:00-19:40	102-352(학술/문화관 K301 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Self-Management and Leadership
1학년	공통교양	리더십	RGC1016-06	자기관리와리더십	심태은	일산	수5.0-6.5/13:00-15:00	1102-219(종합강의동 219 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	BMC교과목	Self-Management and Leadership
1학년	공통교양	리더십	RGC1017-01	글로벌리더십	임윤서	서울	월1.0-2.5/09:00-11:00	408-321(정보문화관Q Q301 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Global Leadership
1학년	공통교양	리더십	RGC1017-02	글로벌리더십	임윤서	서울	월7.0-8.5/15:00-17:00	407-B105(정보문화관P P202 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Global Leadership
1학년	공통교양	리더십	RGC1017-03	글로벌리더십	이송이	서울	수4.0-5.5/12:00-14:00	407-B122(정보문화관P P205 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조수강대상 학사제도및학업이수가이드 참조	Global Leadership
1학년	공통교양	리더십	RGC1017-04	글로벌리더십	이송이	서울	금8.0-9.5/16:00-18:00	407-B105(정보문화관P P202 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Global Leadership
1학년	공통교양	리더십	RGC1017-05	글로벌리더십	심태은	일산	수8.5-10.0/16:30-18:25	1102-219(종합강의동 219 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	BMC교과목	Global Leadership
1학년	공통교양	리더십	RGC1035-01	소셜앙트러프러너십	박규영	서울	월1.0-2.5/09:00-11:00	202-378(사회과학/경영관 L302 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Social Entrepreneurship
1학년	공통교양	리더십	RGC1035-02	소셜앙트러프러너십	박규영	서울	월7.0-8.5/15:00-17:00	202-378(사회과학/경영관 L302 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Social Entrepreneurship
1학년	공통교양	리더십	RGC1035-03	소셜앙트러프러너십	박규영	서울	수4.0-5.5/12:00-14:00	102-362(학술/문화관 K305 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Social Entrepreneurship
1학년	공통교양	리더십	RGC1035-04	소셜앙트러프러너십	최대수	일산	금1.5-3.0/09:30-11:30	1104-213(상영바이오관 213 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	BMC교과목	Social Entrepreneurship
1학년	공통교양	리더십	RGC1036-01	글로벌앙트러프러너십	김지영	서울	화5.0-6.5/13:00-15:00	202-378(사회과학/경영관 L302 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Global Entrepreneurship
1학년	공통교양	리더십	RGC1036-02	글로벌앙트러프러너십	가혜영	서울	수4.0-5.5/12:00-14:00	202-378(사회과학/경영관 L302 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Global Entrepreneurship
1학년	공통교양	리더십	RGC1036-03	글로벌앙트러프러너십	김우종	서울	목5.0-6.5/13:00-15:00	202-378(사회과학/경영관 L302 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Global Entrepreneurship
1학년	공통교양	리더십	RGC1036-04	글로벌앙트러프러너십	김우종	서울	목10.0-11.5/18:00-19:40	202-364(사회과학/경영관 L311 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Global Entrepreneurship
1학년	공통교양	리더십	RGC1037-03	테크노앙트러프러너십	안효영	서울	수4.0-5.5/12:00-14:00	202-571(사회과학/경영관 L501 강의실)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Techno Entrepreneurship
1학년	공통교양	리더십	RGC1037-04	테크노앙트러프러너십	김대규	일산	월5.0-6.5/13:00-15:00	1104-845(상영바이오관 845 세미나실1)	2	2	0	 0.0			이론				공교		행정및부속기관	다르마칼리지	BMC교과목	Techno Entrepreneurship
1학년	공통교양	지역연구	RGC1021-01	미국연구	정태희	서울	월1.0-2.5/09:00-11:00	501-109(학림관 J111 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	American Studies
1학년	공통교양	지역연구	RGC1021-02	미국연구	정태희	서울	화5.0-6.5/13:00-15:00	501-413(학림관 J414 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	American Studies
1학년	공통교양	지역연구	RGC1021-03	미국연구	권은혜	서울	목5.0-6.5/13:00-15:00	501-413(학림관 J414 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	American Studies
1학년	공통교양	지역연구	RGC1021-04	미국연구	정태희	서울	월10.0-11.5/18:00-19:40	501-304(학림관 J311 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	American Studies
1학년	공통교양	지역연구	RGC1022-01	중국연구	김택경	서울	수4.0-5.5/12:00-14:00	501-109(학림관 J111 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Chinese Studies
1학년	공통교양	지역연구	RGC1022-02	중국연구	김장구	서울	목5.0-6.5/13:00-15:00	501-109(학림관 J111 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Chinese Studies
1학년	공통교양	지역연구	RGC1022-03	중국연구	이원석	서울	화10.0-11.5/18:00-19:40	501-109(학림관 J111 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Chinese Studies
1학년	공통교양	지역연구	RGC1022-04	중국연구	김택경	일산	목2.0-3.5/10:00-12:00	1102-218(종합강의동 218 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	BMC교과목	Chinese Studies
1학년	공통교양	지역연구	RGC1023-01	인도연구	최경아	서울	월7.0-8.5/15:00-17:00	501-409(학림관 J413 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Indian Studies
1학년	공통교양	지역연구	RGC1023-02	인도연구	최경아	서울	금1.0-2.5/09:00-11:00	102-219(학술/문화관 K211 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Indian Studies
1학년	공통교양	지역연구	RGC1023-03	인도연구	최경아	서울	금7.0-8.5/15:00-17:00	102-219(학술/문화관 K211 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Indian Studies
1학년	공통교양	지역연구	RGC1024-01	일본연구	한정선	서울	월7.0-8.5/15:00-17:00	102-219(학술/문화관 K211 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Japanese Studies
1학년	공통교양	지역연구	RGC1024-02	일본연구	이승희	서울	화5.0-6.5/13:00-15:00	501-409(학림관 J413 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Japanese Studies
1학년	공통교양	지역연구	RGC1024-03	일본연구	한정선	서울	수4.0-5.5/12:00-14:00	501-409(학림관 J413 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Japanese Studies
1학년	공통교양	지역연구	RGC1025-01	러시아연구	김동혁	서울	월7.0-8.5/15:00-17:00	207-233(혜화관 233 233 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Russian Studies
1학년	공통교양	지역연구	RGC1025-02	러시아연구	홍웅호	서울	화5.0-6.5/13:00-15:00	207-233(혜화관 233 233 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Russian Studies
1학년	공통교양	지역연구	RGC1025-03	러시아연구	홍웅호	서울	수4.0-5.5/12:00-14:00	207-233(혜화관 233 233 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Russian Studies
1학년	공통교양	지역연구	RGC1026-01	라틴아메리카연구	조구호	서울	월1.0-2.5/09:00-11:00	102-315(학술/문화관 K311 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	LatinAmerican Studies
1학년	공통교양	지역연구	RGC1026-02	라틴아메리카연구	손혜현	서울	월7.0-8.5/15:00-17:00	501-413(학림관 J414 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	LatinAmerican Studies
1학년	공통교양	지역연구	RGC1026-03	라틴아메리카연구	조구호	서울	금8.0-9.5/16:00-18:00	207-233(혜화관 233 233 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	LatinAmerican Studies
1학년	공통교양	지역연구	RGC1026-04	라틴아메리카연구	손혜현	일산	금1.5-3.0/09:30-11:30	1102-219(종합강의동 219 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	BMC교과목	LatinAmerican Studies
1학년	공통교양	지역연구	RGC1027-02	아프리카연구	이석호	서울	월7.0-8.5/15:00-17:00	307-333(명진관 A305 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	African Studies
1학년	공통교양	지역연구	RGC1027-03	아프리카연구	이석호	서울	목5.0-6.5/13:00-15:00	501-409(학림관 J413 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	African Studies
